bsnpr_id,alias,normalized_alias,alias_type,source
1281,"Gamboa Taylor, Joseph","gamboa taylor, joseph",canonical,derived
1281,"Gamboa Taylor, Joseph","gamboa taylor, joseph",enciclopedia,bsnpr
1281,Joseph Gamboa Taylor,joseph gamboa taylor,given_family_order,derived
1281,"Gamboa Taylor, J.","gamboa taylor, j",initial,derived
1281,"Gamboa, J.","gamboa, j",initial,derived
1281,"gamboa taylor, joseph","gamboa taylor, joseph",normalized,derived
1281,"Gamboa Taylor, Joseph","gamboa taylor, joseph",paternal_surname,derived
1281,"Gamboa, Joseph","gamboa, joseph",paternal_surname,derived
1282,"Hall, Joseph","hall, joseph",canonical,derived
1282,"Hall, Joseph","hall, joseph",enciclopedia,bsnpr
1282,Joseph Hall,joseph hall,given_family_order,derived
1282,"Hall, J.","hall, j",initial,derived
1282,"hall, joseph","hall, joseph",normalized,derived
1282,"Hall, Joseph","hall, joseph",paternal_surname,derived
1283,"Narvaez Bermudez, Joseph","narvaez bermudez, joseph",canonical,derived
1283,"Narvaez Bermudez, Joseph","narvaez bermudez, joseph",enciclopedia,bsnpr
1283,Joseph Narvaez Bermudez,joseph narvaez bermudez,given_family_order,derived
1283,"Narvaez Bermudez, J.","narvaez bermudez, j",initial,derived
1283,"Narvaez, J.","narvaez, j",initial,derived
1283,"narvaez bermudez, joseph","narvaez bermudez, joseph",normalized,derived
1283,"Narvaez Bermudez, Joseph","narvaez bermudez, joseph",paternal_surname,derived
1283,"Narvaez, Joseph","narvaez, joseph",paternal_surname,derived
1284,"Rodriguez Rodriguez, Joseph","rodriguez rodriguez, joseph",canonical,derived
1284,"Rodriguez Rodriguez, Joseph","rodriguez rodriguez, joseph",enciclopedia,bsnpr
1284,Joseph Rodriguez Rodriguez,joseph rodriguez rodriguez,given_family_order,derived
1284,"Rodriguez Rodriguez, J.","rodriguez rodriguez, j",initial,derived
1284,"Rodriguez, J.","rodriguez, j",initial,derived
1284,"rodriguez rodriguez, joseph","rodriguez rodriguez, joseph",normalized,derived
1284,"Rodriguez Rodriguez, Joseph","rodriguez rodriguez, joseph",paternal_surname,derived
1284,"Rodriguez, Joseph","rodriguez, joseph",paternal_surname,derived
1285,"Vogel, Joseph","vogel, joseph",canonical,derived
1285,"Vogel, Joseph","vogel, joseph",enciclopedia,bsnpr
1285,Joseph Vogel,joseph vogel,given_family_order,derived
1285,"Vogel, J.","vogel, j",initial,derived
1285,"vogel, joseph","vogel, joseph",normalized,derived
1285,"Vogel, Joseph","vogel, joseph",paternal_surname,derived
1286,"Murray Quiñones, Joseph","murray quinones, joseph",canonical,derived
1286,"Murray Quiñones, Joseph","murray quinones, joseph",enciclopedia,bsnpr
1286,Joseph Murray Quiñones,joseph murray quinones,given_family_order,derived
1286,"Murray Quiñones, J.","murray quinones, j",initial,derived
1286,"Murray, J.","murray, j",initial,derived
1286,joe,joe,nickname,bsnpr
1286,"Murray, joe","murray, joe",nickname_surname,derived
1286,"murray quinones, joseph","murray quinones, joseph",normalized,derived
1286,"Murray Quiñones, Joseph","murray quinones, joseph",paternal_surname,derived
1286,"Murray, Joseph","murray, joseph",paternal_surname,derived
1287,"White, Joseph","white, joseph",canonical,derived
1287,"White, Joseph","white, joseph",enciclopedia,bsnpr
1287,Joseph White,joseph white,given_family_order,derived
1287,"White, J.","white, j",initial,derived
1287,joe,joe,nickname,bsnpr
1287,"White, joe","white, joe",nickname_surname,derived
1287,"white, joseph","white, joseph",normalized,derived
1287,"White, Joseph","white, joseph",paternal_surname,derived
1288,"Griffin Torres, Joseph m.","griffin torres, joseph m",canonical,derived
1288,"Griffin Torres, Joseph m.","griffin torres, joseph m",enciclopedia,bsnpr
1288,Joseph m. Griffin Torres,joseph m griffin torres,given_family_order,derived
1288,"Griffin Torres, Joseph","griffin torres, joseph",given_first_only,derived
1288,"Griffin, Joseph","griffin, joseph",given_first_only,derived
1288,"Griffin Torres, J.","griffin torres, j",initial,derived
1288,"Griffin, J.","griffin, j",initial,derived
1288,"griffin torres, joseph m","griffin torres, joseph m",normalized,derived
1288,"Griffin Torres, Joseph m.","griffin torres, joseph m",paternal_surname,derived
1288,"Griffin, Joseph m.","griffin, joseph m",paternal_surname,derived
1289,"Cruz Roman, Joseph valentin","cruz roman, joseph valentin",canonical,derived
1289,"Cruz Roman, Joseph valentin","cruz roman, joseph valentin",enciclopedia,bsnpr
1289,Joseph valentin Cruz Roman,joseph valentin cruz roman,given_family_order,derived
1289,"Cruz Roman, Joseph","cruz roman, joseph",given_first_only,derived
1289,"Cruz, Joseph","cruz, joseph",given_first_only,derived
1289,"Cruz Roman, J.","cruz roman, j",initial,derived
1289,"Cruz, J.","cruz, j",initial,derived
1289,"cruz roman, joseph valentin","cruz roman, joseph valentin",normalized,derived
1289,"Cruz Roman, Joseph valentin","cruz roman, joseph valentin",paternal_surname,derived
1289,"Cruz, Joseph valentin","cruz, joseph valentin",paternal_surname,derived
1290,"Asselin, Joshua","asselin, joshua",canonical,derived
1290,"Asselin, Joshua","asselin, joshua",enciclopedia,bsnpr
1290,Joshua Asselin,joshua asselin,given_family_order,derived
1290,"Asselin, J.","asselin, j",initial,derived
1290,"asselin, joshua","asselin, joshua",normalized,derived
1290,"Asselin, Joshua","asselin, joshua",paternal_surname,derived
1291,"Rivera, Joshua","rivera, joshua",canonical,derived
1291,"Rivera, Joshua","rivera, joshua",enciclopedia,bsnpr
1291,Joshua Rivera,joshua rivera,given_family_order,derived
1291,"Rivera, J.","rivera, j",initial,derived
1291,"rivera, joshua","rivera, joshua",normalized,derived
1291,"Rivera, Joshua","rivera, joshua",paternal_surname,derived
1292,"Seda, Jossie","seda, jossie",canonical,derived
1292,"Seda, Jossie","seda, jossie",enciclopedia,bsnpr
1292,Jossie Seda,jossie seda,given_family_order,derived
1292,"Seda, J.","seda, j",initial,derived
1292,"seda, jossie","seda, jossie",normalized,derived
1292,"Seda, Jossie","seda, jossie",paternal_surname,derived
1293,"Nieves Fred, Josué","nieves fred, josue",canonical,derived
1293,"Nieves Fred, Josué","nieves fred, josue",enciclopedia,bsnpr
1293,Josué Nieves Fred,josue nieves fred,given_family_order,derived
1293,"Nieves Fred, J.","nieves fred, j",initial,derived
1293,"Nieves, J.","nieves, j",initial,derived
1293,"nieves fred, josue","nieves fred, josue",normalized,derived
1293,"Nieves Fred, Josué","nieves fred, josue",paternal_surname,derived
1293,"Nieves, Josué","nieves, josue",paternal_surname,derived
1294,"Alverio Baez, Juan","alverio baez, juan",canonical,derived
1294,"Alverio Baez, Juan","alverio baez, juan",enciclopedia,bsnpr
1294,Juan Alverio Baez,juan alverio baez,given_family_order,derived
1294,"Alverio Baez, J.","alverio baez, j",initial,derived
1294,"Alverio, J.","alverio, j",initial,derived
1294,"alverio baez, juan","alverio baez, juan",normalized,derived
1294,"Alverio Baez, Juan","alverio baez, juan",paternal_surname,derived
1294,"Alverio, Juan","alverio, juan",paternal_surname,derived
1295,"Aviles, Juan","aviles, juan",canonical,derived
1295,"Aviles, Juan","aviles, juan",enciclopedia,bsnpr
1295,Juan Aviles,juan aviles,given_family_order,derived
1295,"Aviles, J.","aviles, j",initial,derived
1295,"aviles, juan","aviles, juan",normalized,derived
1295,"Aviles, Juan","aviles, juan",paternal_surname,derived
1296,"Aviles Pagan, Juan","aviles pagan, juan",canonical,derived
1296,"Aviles Pagan, Juan","aviles pagan, juan",enciclopedia,bsnpr
1296,Juan Aviles Pagan,juan aviles pagan,given_family_order,derived
1296,"Aviles Pagan, J.","aviles pagan, j",initial,derived
1296,"Aviles, J.","aviles, j",initial,derived
1296,"aviles pagan, juan","aviles pagan, juan",normalized,derived
1296,"Aviles Pagan, Juan","aviles pagan, juan",paternal_surname,derived
1296,"Aviles, Juan","aviles, juan",paternal_surname,derived
1297,"Bryant, Juan","bryant, juan",canonical,derived
1297,"Bryant, Juan","bryant, juan",enciclopedia,bsnpr
1297,Juan Bryant,juan bryant,given_family_order,derived
1297,"Bryant, J.","bryant, j",initial,derived
1297,"bryant, juan","bryant, juan",normalized,derived
1297,"Bryant, Juan","bryant, juan",paternal_surname,derived
1298,"Cabanas, Juan","cabanas, juan",canonical,derived
1298,"Cabanas, Juan","cabanas, juan",enciclopedia,bsnpr
1298,Juan Cabanas,juan cabanas,given_family_order,derived
1298,"Cabanas, J.","cabanas, j",initial,derived
1298,"cabanas, juan","cabanas, juan",normalized,derived
1298,"Cabanas, Juan","cabanas, juan",paternal_surname,derived
1299,"Cain, Juan","cain, juan",canonical,derived
1299,"Cain, Juan","cain, juan",enciclopedia,bsnpr
1299,Juan Cain,juan cain,given_family_order,derived
1299,"Cain, J.","cain, j",initial,derived
1299,"cain, juan","cain, juan",normalized,derived
1299,"Cain, Juan","cain, juan",paternal_surname,derived
1300,"Carrero, Juan","carrero, juan",canonical,derived
1300,"Carrero, Juan","carrero, juan",enciclopedia,bsnpr
1300,Juan Carrero,juan carrero,given_family_order,derived
1300,"Carrero, J.","carrero, j",initial,derived
1300,"carrero, juan","carrero, juan",normalized,derived
1300,"Carrero, Juan","carrero, juan",paternal_surname,derived
1301,"Cuerda, Juan","cuerda, juan",canonical,derived
1301,"Cuerda, Juan","cuerda, juan",enciclopedia,bsnpr
1301,Juan Cuerda,juan cuerda,given_family_order,derived
1301,"Cuerda, J.","cuerda, j",initial,derived
1301,"cuerda, juan","cuerda, juan",normalized,derived
1301,"Cuerda, Juan","cuerda, juan",paternal_surname,derived
1302,"Emanueli, Juan","emanueli, juan",canonical,derived
1302,"Emanueli, Juan","emanueli, juan",enciclopedia,bsnpr
1302,Juan Emanueli,juan emanueli,given_family_order,derived
1302,"Emanueli, J.","emanueli, j",initial,derived
1302,"emanueli, juan","emanueli, juan",normalized,derived
1302,"Emanueli, Juan","emanueli, juan",paternal_surname,derived
1303,"Gelpi, Juan","gelpi, juan",canonical,derived
1303,"Gelpi, Juan","gelpi, juan",enciclopedia,bsnpr
1303,Juan Gelpi,juan gelpi,given_family_order,derived
1303,"Gelpi, J.","gelpi, j",initial,derived
1303,"gelpi, juan","gelpi, juan",normalized,derived
1303,"Gelpi, Juan","gelpi, juan",paternal_surname,derived
1304,"Griles Eaton, Juan","griles eaton, juan",canonical,derived
1304,"Griles Eaton, Juan","griles eaton, juan",enciclopedia,bsnpr
